"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
8.141391667E0;-1.540296936E0;-2.868784332E0;9.115893402E0;9.679976793E0
8.151371667E0;1.285826111E-1;-5.508544922E-1;1.100376755E1;1.101829726E1
8.161350667E0;1.580862579E0;1.130598907E0;1.327843735E1;1.341992097E1
8.171330667E0;1.289568329E0;-1.206790466E0;7.021149445E0;7.239880471E0
8.181309667E0;-2.868035889E-1;-1.079255676E0;7.620802460E0;7.702186653E0
8.191289667E0;-1.182241516E0;3.875440979E-1;1.429182999E1;1.434588059E1
8.201268667E0;5.984555054E-1;1.088686066E0;8.773854675E0;8.861371914E0
8.211248667E0;7.650590515E-1;-7.285350037E-1;6.928043060E0;7.008128085E0
8.221227667E0;2.869532776E-1;-2.480342102E-1;1.103879471E1;1.104530904E1
8.231207667E0;-4.584965515E-1;6.767427063E-1;9.364825745E0;9.400434086E0
8.241186667E0;1.827699280E-1;-1.046623535E0;1.053030212E1;1.058376533E1
8.251166667E0;1.222358093E0;-9.421408081E-1;8.624315643E0;8.761313196E0
8.261145667E0;9.499246216E-1;1.128652954E-1;8.640931091E0;8.693721038E0
8.271125292E0;-1.061293030E-1;-5.884263611E-1;1.260603561E1;1.262020772E1
8.281104292E0;1.796264648E-1;-9.916877747E-1;9.338929596E0;9.393152629E0
8.291084292E0;5.122348022E-1;-7.695497131E-1;7.897427216E0;7.951348809E0
8.301063292E0;4.390370178E-1;-3.101550293E-1;1.179786621E1;1.181010571E1
8.311043292E0;5.254074097E-1;4.373904419E-1;9.788295135E0;9.812139675E0
8.321023292E0;-6.840774536E-2;-3.754193115E-1;8.655001831E0;8.663410182E0
8.331002292E0;-6.372248840E-1;-1.038390656E0;1.004575974E1;1.011936754E1
8.340982292E0;2.884501648E-1;2.691403198E-1;8.674311676E0;8.683278359E0
8.350961292E0;1.383423157E0;1.122665405E-2;1.038854691E1;1.048026204E1
8.360941292E0;1.100661163E0;7.063810730E-1;8.119116211E0;8.223775122E0
8.370920292E0;-3.012335815E0;-2.138303375E0;1.344923218E1;1.394734220E1
8.380900292E0;-1.744472351E0;-3.282673645E-1;1.447534836E1;1.458378049E1
8.390879292E0;6.689588928E-1;6.670129395E-1;-9.804611206E-2;9.497501260E-1
8.400859292E0;3.865112457E0;1.071771240E0;1.443089081E1;1.497793034E1
8.410838292E0;-1.166973267E0;-1.405577087E0;1.009066635E1;1.025470726E1
8.420818292E0;-3.626957703E-1;1.332229614E-2;7.667954407E0;7.676538966E0
8.430797292E0;-1.047671356E0;-1.920356598E0;1.200922668E1;1.220683867E1
8.440777292E0;1.682201843E0;8.737330627E-1;1.004875351E1;1.022597964E1
8.450756292E0;6.771917725E-1;3.444337463E-1;6.663094025E0;6.706269103E0
8.460736292E0;-1.435514832E-1;-7.276368713E-1;1.360191467E1;1.362211970E1
8.470715292E0;-1.736389160E-2;-3.082090759E-1;8.200546875E0;8.206355061E0
8.480695292E0;-1.567240906E-1;-2.561174011E-1;9.048084412E0;9.053065231E0
8.490674292E0;3.725752258E-1;-4.697232056E-1;1.162662231E1;1.164207020E1
8.500654292E0;6.608757019E-1;9.062155151E-1;8.589887238E0;8.662802434E0
8.510633292E0;-2.716850281E-1;-2.180964661E-1;1.026535309E1;1.027126345E1
8.520613292E0;2.510279846E-1;-3.228785706E-1;1.032941986E1;1.033751325E1
8.530592292E0;1.152603149E-2;4.411326599E-1;7.885003052E0;7.897341578E0
8.540572292E0;1.404080200E-1;1.938468933E-1;1.105600891E1;1.105859955E1
8.550551292E0;-4.414320374E-1;-1.898052979E-1;9.839788055E0;9.851513451E0
8.560531292E0;-1.944456482E-1;-8.681945801E-3;9.033863983E0;9.035960544E0
8.570510292E0;4.929249573E-1;-2.290237427E-2;9.992320862E0;1.000449778E1
8.580490292E0;8.214916992E-1;2.574645996E-1;9.654623108E0;9.692929587E0
8.590469292E0;2.671943665E-1;-3.724255371E-1;9.973609772E0;9.984136692E0
8.600449292E0;5.138813782E-1;-4.327500916E-1;9.992769928E0;1.001532813E1
8.610428292E0;5.278024292E-1;-1.552272034E-1;9.316326599E0;9.332556573E0
8.620408292E0;5.905220032E-1;-3.396437073E-1;9.967173157E0;9.990426158E0
8.630388292E0;-2.917433167E-1;9.062155151E-1;9.576186218E0;9.623392500E0
8.640367292E0;4.436773682E-1;7.321275330E-1;9.896071014E0;9.933029843E0
8.650347292E0;1.152603149E0;1.510359192E0;1.202913528E1;1.217825006E1
8.660326292E0;1.386117554E-1;-1.028211823E0;6.455924835E0;6.538761217E0
8.670306292E0;-1.001417542E-1;-6.007008362E-1;9.882898407E0;9.901643843E0
8.680285292E0;1.165476379E0;-3.650907898E-1;1.154608978E1;1.161050454E1
8.690265292E0;2.686463470E0;1.472937012E0;6.948251038E0;7.593735701E0
8.700244292E0;9.675878906E-1;-3.399430847E-1;1.276305908E1;1.280419715E1
8.710224292E0;6.481521606E-1;-8.870553589E-1;9.390123138E0;9.454172676E0
8.720203292E0;9.508227539E-1;-3.586541748E-1;8.176596680E0;8.239504232E0
8.730183292E0;3.177891541E-1;-8.521778870E-1;1.212164291E1;1.215571569E1
8.740162292E0;1.581311646E0;1.954934692E-1;9.507179718E0;9.639773359E0
8.750142292E0;3.546125793E-1;-1.036444702E0;8.416547699E0;8.487534558E0
8.760121292E0;3.908372498E-1;-6.469546509E-1;1.083791245E1;1.086423721E1
8.770101292E0;3.993695068E-1;-3.589535522E-1;9.056766357E0;9.072671079E0
8.780080292E0;9.430389404E-2;-8.110134888E-1;1.034199371E1;1.037417322E1
8.790060292E0;8.677455139E-1;-6.761439514E-1;9.435778198E0;9.499687528E0
8.800039292E0;9.476792908E-1;-1.339714050E-1;9.030720520E0;9.081297126E0
8.810019292E0;5.477110291E-1;-1.435514832E-1;1.137873779E1;1.139281652E1
8.819998292E0;1.048868866E0;-2.842588806E-1;8.740324402E0;8.807621680E0
8.829978292E0;6.268963623E-1;-2.248324585E-1;9.192983093E0;9.217075829E0
8.839957292E0;4.493655396E-1;1.660047913E-1;9.494755554E0;9.506832807E0
8.849937292E0;8.098159790E-2;4.273612976E-1;8.994495850E0;9.005007012E0
8.859916292E0;-1.114881592E0;-6.375242615E-1;1.239781860E1;1.246416079E1
8.869896292E0;1.112037506E0;4.549040222E-1;4.420756989E0;4.581119671E0
8.879875292E0;8.943901062E-1;3.577560425E-1;9.066945190E0;9.117972260E0
8.889855292E0;-3.003653870E0;-2.116299133E0;1.725372070E1;1.764062178E1
8.899834292E0;9.478289795E-1;6.096821594E-1;5.942043457E0;6.047972599E0
8.909814292E0;2.367925873E0;5.234614563E-1;9.761051788E0;1.005779384E1
8.919794292E0;1.959724731E0;1.001866608E0;1.153845566E1;1.174649806E1
8.929773292E0;1.323397980E0;-1.563648376E0;9.330696716E0;9.552919955E0
8.939753292E0;2.362237701E0;-1.039887543E0;1.351973557E1;1.376389417E1
8.949732292E0;-1.132844238E0;-7.442523193E-1;5.215903473E0;5.389146187E0
8.959712292E0;9.369017029E-1;9.861492920E-1;1.194590836E1;1.202310283E1
8.969691292E0;-2.897973633E-1;1.385818176E0;9.557475128E0;9.661770301E0
8.979671292E0;-8.029302979E-1;-3.305126953E-1;1.160581558E1;1.163825120E1
8.989650292E0;-3.806584167E-1;-1.365161133E0;6.758146362E0;6.905150831E0
8.999630292E0;-6.321354675E-1;7.667056274E-1;7.795938263E0;7.859013053E0
9.009609292E0;-1.293609924E0;9.960287476E-1;1.361179413E1;1.370935590E1
9.019589292E0;-3.769161987E-1;7.891589355E-1;9.364825745E0;9.405572756E0
9.029568292E0;-8.786727905E-2;-3.074606323E-1;6.269263000E0;6.277412785E0
9.039548292E0;-8.931925964E-1;-1.387913818E0;9.476194153E0;9.618854059E0
9.049527292E0;7.092251587E-1;-1.032552795E0;1.446816330E1;1.452229028E1
9.059507292E0;1.368903351E0;-1.068627777E0;1.024454636E1;1.039069737E1
9.069486292E0;-8.469387817E-1;-1.483564911E0;7.036118317E0;7.240526991E0
9.079466292E0;-1.076860657E0;1.073268127E-1;1.422282349E1;1.426393550E1
9.089445292E0;6.150709534E-1;9.589059448E-1;9.652377777E0;9.719372904E0
9.099425292E0;-1.616638184E-1;7.030879211E-1;4.715643768E0;4.770509822E0
9.109404292E0;-1.775457916E0;7.381150818E-1;1.633253632E1;1.644532782E1
9.119384292E0;9.096583557E-1;5.589376831E-1;4.487218781E0;4.612485452E0
9.129363292E0;5.960604858E-1;-3.626957703E-1;7.311545563E0;7.344762409E0
9.139343292E0;-1.299597473E0;-7.095245361E-1;1.301169205E1;1.309566755E1
9.149322292E0;-8.029302979E-1;1.738335114E0;3.689826965E0;4.157081797E0
9.159302292E0;2.095642090E-1;5.107379150E-1;1.723575806E1;1.724459701E1
9.169281292E0;8.523275757E-1;3.791615295E-1;7.237449646E0;7.297321642E0
9.179261292E0;3.128494263E-2;-1.445993042E0;8.678502960E0;8.798198012E0
9.189240292E0;-3.475772095E-1;-5.554948425E-1;1.331241669E1;1.332853415E1
9.199220292E0;6.798861694E-1;1.989363098E-1;8.918304291E0;8.946394373E0
9.209200292E0;-2.634521484E-1;-9.458830261E-1;8.672665100E0;8.728070902E0
9.219179292E0;-7.225474548E-1;-3.044668579E-1;1.232551895E1;1.235043288E1
9.229159292E0;-5.278024292E-1;3.182382202E-1;8.544980621E0;8.567178345E0
9.239138292E0;-3.911366272E-1;2.655477905E-1;8.818461914E0;8.831125297E0
9.249118292E0;-6.899153137E-1;-3.071612549E-1;9.702822876E0;9.732168460E0
9.259097292E0;-6.144721985E-1;5.230123901E-1;9.280700684E0;9.315713779E0
9.269077292E0;-1.019529877E0;-5.536985779E-1;1.019245468E1;1.025827255E1
9.279057000E0;1.059796143E-1;5.343887329E-2;9.082961884E0;9.083737335E0
9.289037000E0;5.881269836E-1;-4.775070190E-2;8.109835510E0;8.131273300E0
9.299016000E0;-2.914439392E-1;-7.797285461E-1;1.178140045E1;1.181077105E1
9.308996000E0;-1.056353302E0;-9.626481628E-1;1.296663574E1;1.304516065E1
9.318975000E0;-1.948947144E-1;1.344204712E0;6.846013641E0;6.979453634E0
9.328955000E0;-1.669178925E0;-1.326092377E0;1.027343628E1;1.049229109E1
9.338934000E0;1.827699280E0;1.190773773E0;1.138936569E1;1.159638210E1
9.348914000E0;1.075363770E0;1.139280853E0;2.637814636E0;3.067969060E0
9.358893000E0;6.908134460E-1;4.881349182E-1;1.826861023E1;1.828818249E1
9.368873000E0;-1.761985931E0;-1.625918884E0;3.978726196E0;4.645263048E0
9.378852000E0;-4.571493530E-1;-1.261576538E0;9.139244843E0;9.237226704E0
9.388832000E0;2.194885712E0;4.842430115E-1;1.502081406E1;1.518805022E1
9.398811000E0;6.842271423E-1;-1.842668152E-1;6.797065430E0;6.833902216E0
9.408791000E0;-6.090834045E-1;-1.454076233E0;9.294322357E0;9.427075282E0
9.418770000E0;-4.168830872E-1;-6.709048462E-1;1.223570572E1;1.226117447E1
9.428750000E0;3.833528137E-1;6.732998657E-1;8.959468689E0;8.992906720E0
9.438729000E0;-4.061054993E-1;-4.477189636E-1;9.316625977E0;9.336214090E0
9.448709000E0;4.131408691E-2;4.718188477E-1;1.018032990E1;1.019134126E1
9.458688000E0;-1.140478363E0;6.239025879E-1;8.771459656E0;8.867268454E0
9.468668000E0;-1.254241791E0;-1.178050232E-1;1.034139496E1;1.041784288E1
9.478648000E0;-3.754193115E-1;3.269201660E-1;9.190288696E0;9.203761338E0
9.488627000E0;-5.824388123E-1;5.737568665E-1;8.654103699E0;8.692637272E0
9.498607000E0;-1.917512512E-1;3.665876770E-1;1.100047440E1;1.100825109E1
9.508586000E0;-5.613327026E-1;-2.406994629E-1;9.083261261E0;9.103772063E0
9.518566000E0;-4.176315308E-1;-5.830375671E-1;9.953401794E0;9.979206190E0
9.528545000E0;-1.918560333E0;-2.070644073E0;1.361718292E1;1.390669304E1
9.538525000E0;-6.511459351E-1;-6.554869080E-1;1.054048096E1;1.058089755E1
9.548504000E0;1.628164215E0;7.105723572E-1;3.758833466E0;4.157482508E0
9.558484000E0;1.017883301E0;2.101629639E-1;1.178648987E1;1.183222711E1
9.568463000E0;-1.634600830E-1;-1.256786499E0;7.984246674E0;8.084208461E0
9.578443000E0;2.050735474E-2;1.087338867E0;1.250080444E1;1.254802128E1
9.588422000E0;-3.123404846E0;-3.165916443E-1;1.346794327E1;1.382900517E1
9.598402000E0;-4.808001709E-1;1.173559570E-1;6.643335114E0;6.661744716E0
9.608381000E0;1.859133911E-1;-7.027885437E-1;4.299509125E0;4.360533710E0
9.618361000E0;1.037193146E0;1.483415222E0;1.404768768E1;1.416382080E1
9.628340000E0;-1.288520508E0;1.514101410E0;1.028361511E1;1.047404067E1
9.638320000E0;-1.463656311E0;-1.063987427E0;1.001312759E1;1.017531735E1
9.648299000E0;-7.252418518E-1;-1.248254242E0;6.813980255E0;6.965230887E0
9.658279000E0;5.478607178E-1;1.532064056E0;9.623188477E0;9.759770904E0
9.668258000E0;4.041595459E-3;9.596543884E-1;1.263238083E1;1.266878046E1
9.678238000E0;-1.148112488E-1;-2.435435486E-1;9.443711700E0;9.447549194E0
9.688217000E0;-4.414320374E-1;-1.598675537E0;7.075636139E0;7.267410301E0
9.698197000E0;1.395098877E-1;4.673281860E-1;1.161584473E1;1.162607876E1
9.708176000E0;-1.275796967E0;7.782316589E-1;1.015817596E1;1.026751388E1
9.718156000E0;-7.285350037E-1;-7.896080017E-1;8.914711761E0;8.979216549E0
9.728135000E0;1.446142731E0;1.142873383E0;9.616901550E0;9.791949949E0
9.738115000E0;1.422791290E0;2.218686218E0;9.520052948E0;9.878173501E0
9.748094000E0;-9.156459045E-1;-3.776646423E-1;1.104313568E1;1.108746516E1
9.758074000E0;-1.286724243E0;-1.921703796E0;9.565708008E0;9.841309590E0
9.768054000E0;5.284011841E-1;3.760180664E-1;7.500901794E0;7.528886048E0
9.778033000E0;1.383572845E0;1.005758514E0;1.228914459E1;1.240761455E1
9.788013000E0;1.300196228E0;6.147715759E-1;1.008587631E1;1.018790240E1
9.797992000E0;6.027964783E-1;-1.344204712E-1;6.687642975E0;6.716100134E0
9.807972000E0;-2.168839874E0;-2.718197479E0;1.377839767E1;1.421044357E1
9.817951000E0;-4.709207153E-1;7.394622803E-1;1.120929016E1;1.124352065E1
9.827931000E0;-1.207239532E0;4.607418823E-1;5.513933716E0;5.663318408E0
9.837910000E0;2.058818665E0;4.361929321E-1;1.649719391E1;1.663088709E1
9.847890000E0;8.825646973E-1;9.178912354E-1;2.445314941E0;2.756992914E0
9.857869000E0;-1.038839722E0;3.739224243E-1;1.056428146E1;1.062181947E1
9.867849000E0;-2.139051819E0;-1.947150879E0;1.070304291E1;1.108702245E1
9.877828000E0;-4.963677979E-1;4.546046448E-1;7.133565674E0;7.165249863E0
9.887808000E0;1.123264160E0;8.913963318E-1;1.089404572E1;1.098801810E1
9.897787000E0;1.051114197E0;4.616400146E-1;1.036115387E1;1.042456052E1
9.907767000E0;-6.276448059E-1;-8.300239563E-1;7.776029663E0;7.845349902E0
9.917746000E0;-3.201841736E-1;-1.779050446E0;1.437056625E1;1.448380864E1
9.927726000E0;1.034349060E0;-1.237925720E-1;8.777297516E0;8.838900059E0
9.937705000E0;3.851490784E-1;6.649172974E-1;8.211773529E0;8.247646896E0
9.947685000E0;-6.506968689E-1;9.719288635E-1;1.173185349E1;1.179001435E1
9.957664000E0;-4.710704041E-1;7.668553162E-1;8.722661133E0;8.768967536E0
9.967644000E0;-8.361611938E-1;-6.637197876E-1;8.480165405E0;8.547098619E0
9.977623000E0;-6.406677246E-2;1.832189941E-1;9.946516113E0;9.948409749E0
9.987603000E0;-1.489402771E-1;5.532495117E-1;9.262438660E0;9.280142141E0
9.997582000E0;1.695973206E-1;-2.478845215E-1;1.093580887E1;1.093993261E1
1.000756200E1;-9.505233765E-2;-1.105301514E0;8.645272064E0;8.716160591E0
1.001754100E1;3.881428528E-1;-1.024619293E0;1.004441254E1;1.010399539E1
1.002752100E1;1.273102570E0;-6.719526672E-1;1.318278625E1;1.326115244E1
1.003750000E1;-3.272195435E-1;-4.284091187E-1;7.444618835E0;7.464111240E0
1.004748000E1;-1.327439575E0;-1.683998108E-1;9.520202637E0;9.613777227E0
1.005745900E1;-1.154848480E0;1.664538574E-1;1.087413712E1;1.093655521E1
1.006743900E1;-4.246669006E-1;1.089135132E0;8.177943878E0;8.261072775E0
1.007741900E1;-2.018253021E0;-1.314117279E0;1.192734695E1;1.216806701E1
1.008739800E1;5.448669434E-2;1.121467896E0;8.351433105E0;8.426570711E0
1.009737800E1;3.622467041E-2;-2.483335876E-1;7.729326782E0;7.733399919E0
1.010735700E1;-5.209167480E-1;1.195563812E0;1.435948929E1;1.441858730E1
1.011733700E1;-2.599194946E0;-2.441423035E-1;6.691534882E0;7.182761231E0
1.012731600E1;-2.278262329E-1;-8.674461365E-1;8.572822723E0;8.619608868E0
1.013729600E1;8.943901062E-1;2.481838989E-1;1.374426865E1;1.377557438E1
1.014727500E1;7.655081177E-1;-2.781216431E-1;9.091943207E0;9.128350651E0
1.015725500E1;-7.071295166E-1;2.252815247E-1;6.545438690E0;6.587378201E0
1.016723400E1;-7.963439941E-1;-5.736071777E-1;1.255214767E1;1.259045671E1
1.017721400E1;-1.594184875E-1;1.173858948E0;9.693691864E0;9.765808775E0
1.018719300E1;5.360353088E-1;5.607339478E-1;9.589658203E0;9.620982323E0
1.019717300E1;-2.314187622E-1;-1.369651794E-1;7.834258575E0;7.838872466E0
1.020715200E1;-6.764433289E-1;1.419049072E-1;9.558223572E0;9.583180601E0
1.021713200E1;-3.505709839E-1;2.210902405E-1;1.207479034E1;1.208190145E1
1.022711100E1;6.809339905E-1;1.092727661E-1;8.130492554E0;8.159688769E0
1.023709100E1;1.212478638E0;-8.961863708E-1;8.431217194E0;8.564968057E0
1.024707000E1;1.317859497E0;1.393601990E-1;1.254496262E1;1.261476365E1
1.025705000E1;-1.427132263E0;6.587800598E-1;1.153142029E1;1.163805617E1
1.026702900E1;-1.386566620E0;-2.912942505E-1;9.247469788E0;9.355379030E0
1.027700892E1;-9.216334534E-1;5.056484985E-1;5.825585632E0;5.919673689E0
1.028698792E1;-5.186714172E-1;2.092498627E0;1.027643005E1;1.050012310E1
1.029696792E1;7.451504517E-1;3.151995392E0;1.292292664E1;1.332262575E1
1.030694692E1;-1.258732452E0;5.415737915E-1;5.747747498E0;5.908833290E0
1.031692692E1;-2.142045593E0;-8.945397949E-1;9.418563995E0;9.700407646E0
1.032690592E1;-2.697390747E-1;-2.993774414E-2;1.009470795E1;1.009835551E1
1.033688592E1;2.719694366E0;1.273401947E0;1.497441055E1;1.527256564E1
1.034686492E1;1.924996948E-1;-5.637277222E-1;8.002209320E0;8.024350384E0
1.035684492E1;-1.232237549E0;-5.589376831E-1;8.803343353E0;8.906720772E0
1.036682392E1;-1.553020477E0;6.156697083E-1;1.127545258E1;1.139854169E1
1.037680392E1;-7.334747314E-2;7.652087402E-1;9.025481415E0;9.058158700E0
1.038678392E1;-6.481521606E-1;-6.280938721E-1;9.307944031E0;9.351600142E0
1.039676292E1;-1.471889191E0;-9.229806519E-1;1.069960007E1;1.083973213E1
1.040674292E1;-3.930825806E-1;9.830058289E-1;7.978857880E0;8.048787948E0
1.041672192E1;7.569758606E-1;2.399510193E-1;1.070468948E1;1.073410294E1
1.042670192E1;2.438728638E0;-5.340893555E-1;1.045411057E1;1.074807315E1
1.043668092E1;-3.481759644E-1;-5.656736755E-1;9.543554077E0;9.566641920E0
1.044666092E1;-2.907553711E0;1.908531189E-1;8.277486877E0;8.775367941E0
1.045663992E1;1.056053925E0;1.049467621E0;1.322140594E1;1.330496927E1
1.046661992E1;2.514471130E0;1.517843628E0;8.715775452E0;9.197345055E0
1.047659892E1;4.661306763E-1;-1.097368011E0;7.016509094E0;7.117084672E0
1.048657892E1;-1.811832275E0;-2.651436310E0;1.318697754E1;1.357237000E1
1.049655792E1;-2.278561707E0;-8.327183533E-1;7.565118256E0;7.944575352E0
1.050653792E1;-9.723779297E-1;1.710942078E-1;1.126422592E1;1.130741251E1
1.051651692E1;6.179150391E-1;-5.068460083E-1;8.830137634E0;8.866230457E0
1.052649692E1;5.719606018E-1;-1.536704407E0;9.122479706E0;9.268669556E0
1.053647592E1;-4.731660461E-1;-2.103126526E0;1.181567917E1;1.201071611E1
1.054645592E1;-1.273102570E0;-1.468146973E0;7.320227509E0;7.573768973E0
1.055643492E1;-4.191284180E-3;-6.604266357E-1;1.164907562E1;1.166778230E1
1.056641492E1;3.333567810E-1;-7.738906860E-2;8.998986511E0;9.005491327E0
1.057639392E1;1.448986816E-1;-2.240840149E-1;1.001028351E1;1.001383968E1
1.058637392E1;-5.137316895E-1;-1.053359528E0;9.637857971E0;9.708851261E0
1.059635292E1;-2.303709412E-1;-8.412506104E-1;9.595945129E0;9.635503946E0
1.060633292E1;-5.583389282E-2;-5.300477600E-1;1.027403503E1;1.028785031E1
1.061631192E1;1.811233521E-2;1.930984497E-2;9.906698914E0;9.906734290E0
1.062629192E1;-3.858975220E-1;-7.963439941E-2;9.235494690E0;9.243896403E0
1.063627092E1;1.194515991E-1;-4.490661621E-4;9.943971405E0;9.944688843E0
1.064625092E1;4.438270569E-1;-1.811233521E-1;8.600365448E0;8.613714295E0
1.065622992E1;3.234773254E-1;-7.210505676E-1;1.098041611E1;1.100881871E1
1.066620992E1;-9.157955933E-1;-4.680766296E-1;1.167661835E1;1.172182551E1
1.067618892E1;1.558858337E0;4.716691589E-1;1.081471069E1;1.093665756E1
1.068616892E1;-1.247056732E0;-3.903881836E-1;4.784500580E0;4.959737818E0
1.069614792E1;-1.220561829E0;1.195114746E0;1.281634827E1;1.292968883E1
1.070612792E1;-8.280780029E-1;5.034031677E-1;9.402996368E0;9.452802158E0
1.071610792E1;-7.077282715E-1;-7.144642639E-1;8.371641083E0;8.431827377E0
1.072608692E1;6.221063232E-1;-2.054627380E0;1.030861313E1;1.052976802E1
1.073606692E1;-1.251397705E-1;-1.440604248E0;9.498198395E0;9.607641402E0
1.074604592E1;-4.680766296E-1;1.846560059E0;1.407882294E1;1.420711565E1
1.075602592E1;-1.542542267E0;1.205742645E0;3.752845917E0;4.232860079E0
1.076600492E1;2.923420715E-1;7.704478455E-1;1.234123627E1;1.236871725E1
1.077598492E1;-6.988966370E-1;-2.204166412E0;1.085348007E1;1.109706429E1
1.078596392E1;-2.135159912E0;-3.418890381E-1;5.628295898E0;6.029387256E0
1.079594392E1;-3.320095825E-1;1.450633392E0;1.603585327E1;1.610475575E1
1.080592292E1;1.682950287E0;1.430126038E0;7.009174347E0;7.348884757E0
1.081590292E1;9.484277344E-1;-2.149530029E-1;1.156090897E1;1.160173849E1
1.082588192E1;-1.900148621E0;-9.120533752E-1;6.204896851E0;6.553102400E0
1.083586192E1;-2.016307068E0;-1.198856964E0;1.100167191E1;1.124897937E1
1.084584092E1;-3.320095825E-1;6.346801758E-1;1.009530670E1;1.012068509E1
1.085582092E1;5.104385376E-1;4.239184570E-1;1.001537292E1;1.003732779E1
1.086579992E1;-4.562512207E-1;-4.602928162E-1;9.082961884E0;9.106054647E0
1.087577992E1;-4.296066284E-1;-2.993774414E-2;9.348210297E0;9.358124485E0
1.088575892E1;2.724334717E-1;-4.294569397E-1;1.150028503E1;1.151152506E1
1.089573892E1;-4.888833618E-1;-2.016307068E-1;7.678133240E0;7.696323274E0
1.090571792E1;-2.797682190E-1;2.212399292E-1;1.030621811E1;1.031238814E1
1.091569792E1;3.888912964E-1;-3.695814514E-1;1.084180435E1;1.085507017E1
1.092567692E1;-2.002835083E-1;-5.876779175E-1;8.731343079E0;8.753389673E0
1.093565692E1;1.978884888E-1;1.853146362E-1;9.912237396E0;9.915944310E0
1.094563592E1;4.546046448E-1;2.043251038E-1;1.058957886E1;1.060130155E1
1.095561592E1;-5.239105225E-3;-3.026705933E-1;9.354497223E0;9.359393956E0
1.096559492E1;-1.823208618E-1;1.841171265E-2;9.436526642E0;9.438305725E0
1.097557492E1;-1.643582153E-1;-9.131011963E-3;9.730664978E0;9.732057229E0
1.098555492E1;-1.070274353E-1;-2.854563904E-1;9.885143738E0;9.889843626E0
1.099553392E1;5.866300964E-1;-1.886077881E-2;1.033046768E1;1.034712777E1
1.100551392E1;3.414399719E-1;2.477348328E-1;9.576036530E0;9.585323647E0
1.101549292E1;-4.496649170E-1;2.553689575E-1;8.956624603E0;8.971540343E0
1.102547292E1;-5.179229736E-2;5.008584595E-1;8.978479156E0;8.992587481E0
1.103545192E1;-1.374292145E0;-8.039781189E-1;1.174592422E1;1.185334533E1
1.104543192E1;-1.698966980E-1;4.966671753E-1;1.025697052E1;1.027039373E1
1.105541092E1;3.963757324E-1;1.486408997E-1;8.342451782E0;8.353185595E0
1.106539092E1;1.158740387E0;5.715115356E-1;9.984537048E0;1.006778450E1
1.107536992E1;-1.390608215E-1;1.056802368E-1;8.843310242E0;8.845034893E0
1.108534992E1;6.990463257E-2;4.522096252E-1;1.042926224E1;1.043929552E1
1.109532892E1;6.491999817E-1;-1.046623535E0;9.631571045E0;9.709997025E0
1.110530892E1;-1.763333130E-1;-2.396516418E-1;9.902956696E0;9.907425380E0
1.111528792E1;9.101074219E-2;2.193837891E0;1.429317719E1;1.446084789E1
1.112526792E1;2.133064270E-1;2.293231201E-1;1.083357147E1;1.083809760E1
1.113524692E1;-9.665400696E-1;5.536985779E-1;5.453908539E0;5.566498017E0
1.114522692E1;-3.074606323E-1;-9.379495239E-1;1.001193008E1;1.006046845E1
1.115520592E1;6.652166748E-1;2.014510803E0;9.025481415E0;9.271465999E0
1.116518592E1;-4.610412598E-1;1.779798889E0;1.031370255E1;1.047629244E1
1.117516492E1;-8.734336853E-1;-1.034947815E0;1.007300308E1;1.016363097E1
1.118514492E1;-4.819976807E-1;-1.304237823E0;7.555089111E0;7.681974326E0
1.119512392E1;1.941462708E-1;9.325607300E-1;1.020398071E1;1.024834546E1
1.120510392E1;5.891748047E-1;1.975891113E-2;1.040800644E1;1.042468778E1
1.121508292E1;3.474275208E-1;-3.998185730E-1;9.661359100E0;9.675867942E0
1.122506292E1;1.197509766E-2;-4.790039062E-1;8.969797211E0;8.982585939E0
1.123504192E1;-1.073118439E0;-1.871558075E0;1.086291046E1;1.107506824E1
1.124502192E1;-1.856140137E-1;-5.777984619E-2;1.229124023E1;1.229277746E1
1.125500092E1;5.843847656E-1;1.657054138E-1;9.911039886E0;9.929636220E0
1.126498092E1;7.012916565E-1;-3.749702454E-1;8.195158081E0;8.233652206E0
1.127496025E1;-3.124003601E-1;-1.565744019E-1;8.993747406E0;9.000533425E0
1.128494025E1;-9.720785522E-1;5.819897461E-1;9.807155914E0;9.872383497E0
1.129492025E1;-2.655477905E-1;-1.848655701E-1;1.070199509E1;1.070688516E1
1.130489925E1;-6.001020813E-1;-1.175056458E-1;9.418414307E0;9.438244441E0
1.131487925E1;-1.114582214E0;-2.300715637E-1;8.974587250E0;9.046460233E0
1.132485825E1;-2.755769348E-1;-2.713856506E-1;9.162596283E0;9.170755883E0
1.133483825E1;-7.277865601E-1;-6.969506836E-1;7.628436584E0;7.694703260E0
1.134481725E1;-7.987390137E-1;-5.291496277E-1;8.646619263E0;8.699540678E0
1.135479725E1;1.195264435E0;1.547481995E0;1.232521957E1;1.247935876E1
1.136477625E1;-8.837622070E-1;-1.571581879E0;1.205413330E1;1.218823346E1
1.137475625E1;-5.144801331E-1;3.861968994E-2;9.169481964E0;9.183985016E0
1.138473525E1;-1.049317932E0;-1.453327789E0;7.481591949E0;7.693337890E0
1.139471525E1;4.296066284E-1;-1.194515991E-1;1.064017365E1;1.064951293E1
