"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
2.446570625E0;-3.570375366E0;3.342549133E-1;9.760003967E0;1.039793172E1
2.456549625E0;-3.450923767E0;4.495152283E-1;9.876611481E0;1.047179035E1
2.466529625E0;-1.361568604E0;4.447251892E-1;9.759854279E0;9.864400899E0
2.476508625E0;-7.110214233E-1;3.966751099E-1;9.920769653E0;9.954123423E0
2.486487625E0;-7.979905701E-1;2.263293457E-1;9.695188751E0;9.730606294E0
2.496466625E0;-2.066003723E0;3.833528137E-1;9.905052338E0;1.012548234E1
2.506445625E0;-1.161734161E0;5.643264771E-1;9.842931519E0;9.927305350E0
2.516424625E0;-1.914518738E-1;2.829116821E-1;9.725425873E0;9.731423393E0
2.526403625E0;-5.968089294E-1;3.600013733E-1;9.762398987E0;9.787247614E0
2.536382625E0;-2.455793152E0;6.569837952E-1;9.815388794E0;1.013925071E1
2.546361625E0;-3.364253998E0;8.096662903E-1;9.828411713E0;1.041976205E1
2.556341625E0;-2.067949677E0;7.521858215E-1;9.839338989E0;1.008240007E1
2.566320625E0;-6.982978821E-1;7.677534485E-1;9.738299103E0;9.793443455E0
2.576299625E0;-1.182989960E0;5.050497437E-1;9.759854279E0;9.844251928E0
2.586278625E0;-2.069895630E0;3.854484558E-1;9.820328522E0;1.004349992E1
2.596257625E0;-1.459914093E0;2.877017212E-1;9.873767395E0;9.985259336E0
2.606236625E0;-2.249821472E-1;8.472381592E-2;9.829160156E0;9.832099698E0
2.616215625E0;1.049916687E0;-2.787203979E-1;9.714498596E0;9.775044403E0
2.626194625E0;2.138902130E0;-4.758604431E-1;9.607171783E0;9.853887312E0
2.636174625E0;1.243464203E0;-6.183641052E-1;9.767338715E0;9.865570584E0
2.646153625E0;-6.364764404E-1;-6.186634827E-1;9.890981598E0;9.930728258E0
2.656132625E0;-1.912423096E0;-8.235873413E-1;9.762698364E0;9.982281180E0
2.666111625E0;-1.817071381E0;-6.804849243E-1;9.834249573E0;1.002383523E1
2.676090625E0;-1.452729034E0;-1.103355560E0;9.785750427E0;9.954332050E0
2.686069625E0;1.458117828E0;-1.460213470E0;9.714797974E0;9.931547243E0
2.696048625E0;1.901196442E0;-1.179846497E0;9.791288910E0;1.004370072E1
2.706027625E0;2.654430084E0;-1.214424591E0;9.690698090E0;1.012079323E1
2.716006625E0;3.352877655E0;-1.284927979E0;9.808353424E0;1.044493300E1
2.725986625E0;2.572101288E0;-1.154698792E0;9.776170349E0;1.017460275E1
2.735965625E0;1.973496094E0;-9.445358276E-1;9.783505096E0;1.002515869E1
2.745944625E0;3.036136322E0;-1.222507782E0;9.793983307E0;1.032641071E1
2.755923625E0;3.980971527E0;-1.372346191E0;9.669442291E0;1.054654363E1
2.765902625E0;6.431675262E0;-1.246457977E0;9.785001984E0;1.177566847E1
2.775881625E0;6.606960754E0;-8.372090149E-1;9.669292603E0;1.174087172E1
2.785860625E0;4.236041107E0;-5.798941040E-1;9.817484436E0;1.070809610E1
2.795839625E0;3.722309418E0;-9.999206543E-2;9.641001434E0;1.033510979E1
2.805819625E0;5.181624756E0;-7.379653931E-2;9.707912292E0;1.100446464E1
2.815798625E0;6.610403595E0;-3.360511780E-1;9.733658752E0;1.177091665E1
2.825777625E0;5.988446960E0;-2.640509033E-1;9.699529724E0;1.140228472E1
2.835756625E0;6.092630310E0;-3.942800903E-1;9.772877197E0;1.152322566E1
2.845735625E0;5.709427185E0;-7.566764832E-1;9.702972565E0;1.128351872E1
2.855714625E0;2.993175659E0;-4.507127380E-1;9.699230347E0;1.016057635E1
2.865693625E0;9.328601074E-1;-8.063731384E-1;9.757758636E0;9.835360656E0
2.875672625E0;3.210074615E0;-1.389111328E0;9.685458984E0;1.029768542E1
2.885651625E0;1.982193008E1;-1.258882141E-1;9.483379211E0;2.197405837E1
